Quiz_Score,Group_Score,Research_Score,Seatwork_Score,Target_Quadrant
0.49,0.5,0.5682,0.8,Distributed-Individual
0.48,1.0,0.5682,0.6,Hierarchical-Collective
0.49,0.5,0.5682,0.8,Distributed-Individual
0.48,1.0,0.5682,0.6,Hierarchical-Collective
0.86,1.0,0.2727,0.79,Hierarchical-Collective
0.93,1.0,0.2727,0.54,Hierarchical-Collective
0.86,0.5,0.2727,0.79,Hierarchical-Collective
0.93,0.5,0.2727,0.54,Hierarchical-Collective
0.92,1.0,0.4545,0.61,Distributed-Collective
0.86,1.0,0.4545,0.55,Hierarchical-Collective
0.92,0.5,0.4545,0.61,Distributed-Collective
0.86,0.5,0.4545,0.55,Hierarchical-Collective
0.92,1.0,0.4545,0.61,Distributed-Collective
0.86,1.0,0.4545,0.55,Hierarchical-Collective
0.92,1.0,0.4545,0.61,Distributed-Collective
0.86,1.0,0.4545,0.55,Hierarchical-Collective
0.92,0.5,0.4545,0.61,Distributed-Collective
0.86,0.5,0.4545,0.55,Hierarchical-Collective
0.92,1.0,0.4545,0.61,Distributed-Collective
0.86,1.0,0.4545,0.55,Hierarchical-Collective
0.92,1.0,0.4545,0.61,Distributed-Collective
0.86,1.0,0.4545,0.55,Hierarchical-Collective
0.82,0.0,0.3636,0.68,Distributed-Collective
0.97,0.0,0.3636,0.53,Hierarchical-Individual
0.73,0.5,0.3636,0.86,Hierarchical-Collective
0.82,0.0,0.3636,0.68,Distributed-Collective
0.97,0.0,0.3636,0.53,Hierarchical-Individual
0.73,0.5,0.3636,0.86,Hierarchical-Collective
0.94,1.0,0.3864,0.83,Hierarchical-Collective
0.94,0.5,0.3864,0.83,Hierarchical-Collective
0.94,1.0,0.3864,0.83,Hierarchical-Collective
0.94,1.0,0.3864,0.83,Hierarchical-Collective
0.94,0.5,0.3864,0.83,Hierarchical-Collective
0.94,1.0,0.3864,0.83,Hierarchical-Collective
0.94,0.5,0.3864,0.83,Hierarchical-Collective
0.98,1.0,0.7727,0.54,Hierarchical-Individual
0.87,0.5,0.7727,0.77,Hierarchical-Individual
0.93,0.5,0.6591,0.79,Hierarchical-Collective
0.47,0.5,0.6591,0.76,Hierarchical-Collective
0.97,1.0,0.6591,0.76,Hierarchical-Collective
0.8,1.0,0.2727,0.78,Hierarchical-Collective
0.74,0.5,0.2727,0.76,Hierarchical-Collective
0.63,1.0,0.2727,0.67,Hierarchical-Individual
0.67,1.0,0.2727,0.93,Distributed-Collective
0.8,0.5,0.2727,0.78,Hierarchical-Collective
0.74,0.0,0.2727,0.76,Hierarchical-Collective
0.63,0.5,0.2727,0.67,Hierarchical-Individual
0.67,0.5,0.2727,0.93,Distributed-Collective
0.8,1.0,0.2727,0.78,Hierarchical-Collective
0.74,0.5,0.2727,0.76,Hierarchical-Collective
0.63,1.0,0.2727,0.67,Hierarchical-Individual
0.67,1.0,0.2727,0.93,Distributed-Collective
0.8,1.0,0.2727,0.78,Hierarchical-Collective
0.74,0.5,0.2727,0.76,Hierarchical-Collective
0.63,1.0,0.2727,0.67,Hierarchical-Individual
0.67,1.0,0.2727,0.93,Distributed-Collective
0.8,1.0,0.2727,0.78,Hierarchical-Collective
0.74,0.5,0.2727,0.76,Hierarchical-Collective
0.63,1.0,0.2727,0.67,Hierarchical-Individual
0.67,1.0,0.2727,0.93,Distributed-Collective
0.53,0.5,0.3636,0.8,Distributed-Collective
0.66,0.0,0.3636,0.53,Hierarchical-Individual
0.53,0.5,0.3636,0.8,Distributed-Collective
0.66,0.0,0.3636,0.53,Hierarchical-Individual
0.53,0.5,0.3636,0.8,Distributed-Collective
0.66,0.0,0.3636,0.53,Hierarchical-Individual
0.62,1.0,0.7273,0.87,Distributed-Individual
0.69,1.0,0.7273,0.83,Hierarchical-Collective
0.52,0.5,0.7273,0.58,Distributed-Collective
0.62,1.0,0.7273,0.87,Distributed-Individual
0.69,1.0,0.7273,0.83,Hierarchical-Collective
0.52,0.5,0.7273,0.58,Distributed-Collective
0.68,1.0,0.4545,0.95,Distributed-Individual
0.57,1.0,0.4545,0.77,Hierarchical-Collective
0.48,1.0,0.4545,0.93,Hierarchical-Individual
0.51,1.0,0.4545,0.54,Distributed-Individual
0.73,1.0,0.4545,0.95,Distributed-Collective
0.75,1.0,0.4545,0.95,Distributed-Collective
0.68,1.0,0.4545,0.95,Distributed-Individual
0.57,1.0,0.4545,0.77,Hierarchical-Collective
0.48,1.0,0.4545,0.93,Hierarchical-Individual
0.51,1.0,0.4545,0.54,Distributed-Individual
0.73,1.0,0.4545,0.95,Distributed-Collective
0.75,1.0,0.4545,0.95,Distributed-Collective
0.68,0.5,0.4545,0.95,Distributed-Individual
0.57,0.5,0.4545,0.77,Hierarchical-Collective
0.48,0.5,0.4545,0.93,Hierarchical-Individual
0.51,0.5,0.4545,0.54,Distributed-Individual
0.73,0.5,0.4545,0.95,Distributed-Collective
0.75,0.5,0.4545,0.95,Distributed-Collective
0.68,1.0,0.3864,0.81,Hierarchical-Individual
0.68,0.5,0.3864,0.81,Hierarchical-Individual
0.77,1.0,0.6591,0.93,Hierarchical-Collective
0.9,0.5,0.6591,0.86,Hierarchical-Collective
0.67,1.0,0.4091,0.96,Hierarchical-Individual
0.67,0.5,0.4091,0.96,Hierarchical-Individual
0.67,0.5,0.4091,0.96,Hierarchical-Individual
0.67,0.5,0.4091,0.96,Hierarchical-Individual
0.52,0.0,0.8636,0.64,Hierarchical-Individual
0.81,0.5,0.8636,0.9,Distributed-Individual
0.89,0.5,0.8636,0.8,Hierarchical-Collective
0.78,1.0,0.6136,0.75,Hierarchical-Individual
0.91,1.0,0.6136,0.55,Distributed-Collective
0.87,0.0,0.4318,0.98,Distributed-Individual
0.72,0.5,0.4318,0.77,Distributed-Individual
0.87,0.0,0.4318,0.98,Distributed-Individual
0.72,0.5,0.4318,0.77,Distributed-Individual
0.87,0.0,0.4318,0.98,Distributed-Individual
0.72,0.5,0.4318,0.77,Distributed-Individual
0.87,0.5,0.4318,0.98,Distributed-Individual
0.72,1.0,0.4318,0.77,Distributed-Individual
0.87,0.5,0.4318,0.98,Distributed-Individual
0.72,1.0,0.4318,0.77,Distributed-Individual
0.84,0.5,0.8636,0.83,Hierarchical-Individual
0.54,0.5,0.8636,0.75,Distributed-Individual
0.9,0.5,0.8636,0.93,Hierarchical-Individual
0.81,0.5,0.5909,0.84,Distributed-Collective
0.81,0.5,0.5909,0.84,Distributed-Collective
0.81,1.0,0.5909,0.84,Distributed-Collective
0.81,0.5,0.5909,0.84,Distributed-Collective
0.55,1.0,0.7273,0.96,Distributed-Individual
0.55,1.0,0.7273,0.96,Distributed-Individual
0.4,1.0,0.2955,0.76,Hierarchical-Individual
0.68,0.5,0.2955,0.81,Hierarchical-Collective
0.4,1.0,0.2955,0.76,Hierarchical-Individual
0.68,0.5,0.2955,0.81,Hierarchical-Collective
0.4,0.5,0.3182,0.99,Hierarchical-Individual
0.4,1.0,0.3182,0.99,Hierarchical-Individual
0.4,0.5,0.3182,0.99,Hierarchical-Individual
0.4,1.0,0.3182,0.99,Hierarchical-Individual
0.81,0.0,0.3182,0.8,Distributed-Collective
0.86,0.5,0.3182,0.57,Distributed-Individual
0.81,0.0,0.3182,0.8,Distributed-Collective
0.86,0.5,0.3182,0.57,Distributed-Individual
0.81,0.0,0.3182,0.8,Distributed-Collective
0.86,0.5,0.3182,0.57,Distributed-Individual
0.81,0.5,0.3182,0.8,Distributed-Collective
0.86,1.0,0.3182,0.57,Distributed-Individual
0.81,0.0,0.3182,0.8,Distributed-Collective
0.86,0.5,0.3182,0.57,Distributed-Individual
0.52,0.5,0.3864,0.91,Distributed-Individual
0.92,0.5,0.3864,0.75,Hierarchical-Individual
0.52,0.5,0.3864,0.91,Distributed-Individual
0.92,0.5,0.3864,0.75,Hierarchical-Individual
0.52,0.5,0.3864,0.91,Distributed-Individual
0.92,0.5,0.3864,0.75,Hierarchical-Individual
0.92,1.0,0.2955,0.64,Distributed-Individual
0.41,1.0,0.2955,0.93,Distributed-Collective
0.51,1.0,0.2955,0.66,Distributed-Individual
0.92,0.5,0.2955,0.64,Distributed-Individual
0.41,0.5,0.2955,0.93,Distributed-Collective
0.51,0.5,0.2955,0.66,Distributed-Individual
0.92,0.5,0.2955,0.64,Distributed-Individual
0.41,0.5,0.2955,0.93,Distributed-Collective
0.51,0.5,0.2955,0.66,Distributed-Individual
0.55,0.5,0.4318,0.79,Distributed-Collective
0.91,1.0,0.4318,0.63,Hierarchical-Individual
0.55,0.5,0.4318,0.79,Distributed-Collective
0.91,1.0,0.4318,0.63,Hierarchical-Individual
0.55,0.5,0.4318,0.79,Distributed-Collective
0.91,1.0,0.4318,0.63,Hierarchical-Individual
0.87,1.0,0.7955,0.56,Hierarchical-Collective
0.97,0.0,0.2045,1.0,Distributed-Collective
0.7,0.0,0.2045,0.6,Distributed-Individual
0.44,0.5,0.2045,0.65,Distributed-Individual
0.97,0.0,0.2045,1.0,Distributed-Collective
0.7,0.0,0.2045,0.6,Distributed-Individual
0.44,0.5,0.2045,0.65,Distributed-Individual
0.64,1.0,0.3409,0.87,Hierarchical-Individual
0.61,0.5,0.3409,0.93,Distributed-Individual
0.64,0.5,0.3409,0.87,Hierarchical-Individual
0.61,0.0,0.3409,0.93,Distributed-Individual
0.64,1.0,0.3409,0.87,Hierarchical-Individual
0.61,0.5,0.3409,0.93,Distributed-Individual
0.64,0.5,0.3409,0.87,Hierarchical-Individual
0.61,0.0,0.3409,0.93,Distributed-Individual
0.64,0.5,0.3409,0.87,Hierarchical-Individual
0.61,0.0,0.3409,0.93,Distributed-Individual
0.64,0.5,0.3409,0.87,Hierarchical-Individual
0.61,0.0,0.3409,0.93,Distributed-Individual
0.64,1.0,0.3409,0.87,Hierarchical-Individual
0.61,0.5,0.3409,0.93,Distributed-Individual
0.64,0.5,0.3409,0.87,Hierarchical-Individual
0.61,0.0,0.3409,0.93,Distributed-Individual
0.93,1.0,0.3409,0.69,Distributed-Individual
0.94,0.5,0.3409,0.63,Distributed-Collective
0.61,1.0,0.3409,0.9,Hierarchical-Individual
0.93,0.5,0.3409,0.69,Distributed-Individual
0.94,0.0,0.3409,0.63,Distributed-Collective
0.61,0.5,0.3409,0.9,Hierarchical-Individual
0.93,0.5,0.3409,0.69,Distributed-Individual
0.94,0.0,0.3409,0.63,Distributed-Collective
0.61,0.5,0.3409,0.9,Hierarchical-Individual
0.93,0.5,0.3409,0.69,Distributed-Individual
0.94,0.0,0.3409,0.63,Distributed-Collective
0.61,0.5,0.3409,0.9,Hierarchical-Individual
0.93,1.0,0.3409,0.69,Distributed-Individual
0.94,0.5,0.3409,0.63,Distributed-Collective
0.61,1.0,0.3409,0.9,Hierarchical-Individual
0.93,1.0,0.3409,0.69,Distributed-Individual
0.94,0.5,0.3409,0.63,Distributed-Collective
0.61,1.0,0.3409,0.9,Hierarchical-Individual
0.93,1.0,0.3409,0.69,Distributed-Individual
0.94,0.5,0.3409,0.63,Distributed-Collective
0.61,1.0,0.3409,0.9,Hierarchical-Individual
0.47,0.5,0.25,0.63,Hierarchical-Individual
0.64,1.0,0.25,0.52,Distributed-Collective
0.78,1.0,0.25,0.74,Hierarchical-Individual
0.44,1.0,0.25,0.79,Hierarchical-Collective
0.52,0.5,0.25,0.94,Distributed-Collective
0.57,0.0,0.8182,0.71,Hierarchical-Collective
0.88,0.0,0.8182,0.62,Distributed-Collective
0.55,0.5,0.6591,0.57,Distributed-Collective
0.61,0.5,0.6591,0.89,Distributed-Individual
0.42,0.5,0.5,0.86,Hierarchical-Individual
0.66,0.0,0.5,0.82,Distributed-Individual
0.42,0.5,0.5,0.86,Hierarchical-Individual
0.66,0.0,0.5,0.82,Distributed-Individual
0.93,0.5,0.7045,0.58,Hierarchical-Individual
0.91,0.5,0.7045,0.51,Hierarchical-Individual
0.93,1.0,0.7045,0.91,Distributed-Collective
0.99,0.5,0.7045,0.55,Hierarchical-Collective
0.72,1.0,0.2727,0.73,Distributed-Individual
0.45,0.5,0.2727,0.83,Distributed-Individual
0.44,1.0,0.2727,0.81,Hierarchical-Individual
0.72,1.0,0.2727,0.73,Distributed-Individual
0.45,0.5,0.2727,0.83,Distributed-Individual
0.44,1.0,0.2727,0.81,Hierarchical-Individual
0.72,0.5,0.2727,0.73,Distributed-Individual
0.45,0.0,0.2727,0.83,Distributed-Individual
0.44,0.5,0.2727,0.81,Hierarchical-Individual
0.72,0.5,0.2727,0.73,Distributed-Individual
0.45,0.0,0.2727,0.83,Distributed-Individual
0.44,0.5,0.2727,0.81,Hierarchical-Individual
0.72,0.5,0.2727,0.73,Distributed-Individual
0.45,0.0,0.2727,0.83,Distributed-Individual
0.44,0.5,0.2727,0.81,Hierarchical-Individual
0.72,1.0,0.2727,0.73,Distributed-Individual
0.45,0.5,0.2727,0.83,Distributed-Individual
0.44,1.0,0.2727,0.81,Hierarchical-Individual
0.81,1.0,0.3864,0.54,Hierarchical-Individual
0.6,1.0,0.3864,0.96,Distributed-Individual
0.81,0.5,0.3864,0.54,Hierarchical-Individual
0.6,0.5,0.3864,0.96,Distributed-Individual
0.81,1.0,0.3864,0.54,Hierarchical-Individual
0.6,1.0,0.3864,0.96,Distributed-Individual
0.81,0.5,0.3864,0.54,Hierarchical-Individual
0.6,0.5,0.3864,0.96,Distributed-Individual
0.59,1.0,0.1591,0.62,Hierarchical-Individual
0.84,0.5,0.1591,0.98,Distributed-Collective
0.41,0.0,0.2045,0.8,Distributed-Collective
0.96,0.5,0.2045,0.5,Hierarchical-Individual
0.57,1.0,0.1591,0.95,Hierarchical-Individual
0.69,0.5,0.1591,0.97,Hierarchical-Collective
0.51,0.5,0.1591,0.57,Hierarchical-Individual
0.64,1.0,0.5455,0.51,Distributed-Individual
0.94,1.0,0.5455,0.5,Hierarchical-Individual
0.71,1.0,0.5455,0.99,Distributed-Individual
0.42,1.0,0.5455,0.53,Hierarchical-Collective
0.66,1.0,0.5455,0.72,Distributed-Individual
0.64,0.5,0.5455,0.51,Distributed-Individual
0.94,0.5,0.5455,0.5,Hierarchical-Individual
0.71,0.5,0.5455,0.99,Distributed-Individual
0.42,0.5,0.5455,0.53,Hierarchical-Collective
0.66,0.5,0.5455,0.72,Distributed-Individual
0.64,1.0,0.5455,0.51,Distributed-Individual
0.94,1.0,0.5455,0.5,Hierarchical-Individual
0.71,1.0,0.5455,0.99,Distributed-Individual
0.42,1.0,0.5455,0.53,Hierarchical-Collective
0.66,1.0,0.5455,0.72,Distributed-Individual
0.41,1.0,0.6591,0.78,Hierarchical-Collective
0.41,1.0,0.6591,0.78,Hierarchical-Collective
0.41,0.5,0.6591,0.78,Hierarchical-Collective
0.85,1.0,0.6364,0.65,Hierarchical-Collective
0.85,0.5,0.6364,0.65,Hierarchical-Collective
0.85,0.5,0.6364,0.65,Hierarchical-Collective
0.51,1.0,0.6818,0.58,Hierarchical-Individual
0.51,1.0,0.6818,0.58,Hierarchical-Individual
0.83,0.0,0.3182,0.77,Distributed-Individual
0.79,0.0,0.3182,0.57,Hierarchical-Collective
0.83,0.5,0.3182,0.77,Distributed-Individual
0.79,0.5,0.3182,0.57,Hierarchical-Collective
0.79,0.5,0.7045,0.97,Hierarchical-Individual
0.97,0.5,0.7045,0.79,Distributed-Collective
0.88,1.0,0.4318,0.87,Hierarchical-Individual
0.87,1.0,0.4318,0.5,Distributed-Collective
0.88,0.5,0.4318,0.87,Hierarchical-Individual
0.87,0.5,0.4318,0.5,Distributed-Collective
0.91,1.0,0.3409,0.86,Distributed-Individual
0.72,0.5,0.3409,0.91,Hierarchical-Individual
0.91,1.0,0.3409,0.86,Distributed-Individual
0.72,0.5,0.3409,0.91,Hierarchical-Individual
0.99,1.0,0.4091,0.98,Distributed-Collective
0.66,0.5,0.4091,0.68,Distributed-Collective
1.0,1.0,0.4091,0.81,Hierarchical-Individual
0.99,0.5,0.4091,0.98,Distributed-Collective
0.66,0.0,0.4091,0.68,Distributed-Collective
1.0,0.5,0.4091,0.81,Hierarchical-Individual
0.99,0.5,0.4091,0.98,Distributed-Collective
0.66,0.0,0.4091,0.68,Distributed-Collective
1.0,0.5,0.4091,0.81,Hierarchical-Individual
0.99,1.0,0.4091,0.98,Distributed-Collective
0.66,0.5,0.4091,0.68,Distributed-Collective
1.0,1.0,0.4091,0.81,Hierarchical-Individual
0.81,1.0,0.2727,0.51,Distributed-Collective
0.9,1.0,0.2727,0.57,Hierarchical-Collective
0.81,0.5,0.2727,0.51,Distributed-Collective
0.9,0.5,0.2727,0.57,Hierarchical-Collective
0.81,1.0,0.2727,0.51,Distributed-Collective
0.9,1.0,0.2727,0.57,Hierarchical-Collective
0.49,1.0,0.6591,0.9,Distributed-Individual
0.67,1.0,0.2955,0.86,Hierarchical-Individual
0.98,1.0,0.2955,0.69,Hierarchical-Collective
0.57,1.0,0.2955,0.58,Hierarchical-Collective
0.67,0.5,0.2955,0.86,Hierarchical-Individual
0.98,0.5,0.2955,0.69,Hierarchical-Collective
0.57,0.5,0.2955,0.58,Hierarchical-Collective
0.79,0.0,0.3409,0.51,Distributed-Individual
0.96,0.0,0.3409,0.8,Hierarchical-Collective
0.47,0.0,0.3409,0.6,Hierarchical-Individual
0.79,0.5,0.3409,0.51,Distributed-Individual
0.96,0.5,0.3409,0.8,Hierarchical-Collective
0.47,0.5,0.3409,0.6,Hierarchical-Individual
0.79,0.5,0.3409,0.51,Distributed-Individual
0.96,0.5,0.3409,0.8,Hierarchical-Collective
0.47,0.5,0.3409,0.6,Hierarchical-Individual
0.86,1.0,0.3182,0.64,Hierarchical-Collective
0.64,1.0,0.3182,0.92,Distributed-Individual
0.86,1.0,0.3182,0.64,Hierarchical-Collective
0.64,1.0,0.3182,0.92,Distributed-Individual
0.81,0.5,0.2727,0.63,Distributed-Individual
0.81,0.0,0.2727,0.63,Distributed-Individual
0.52,0.5,0.3636,0.57,Hierarchical-Collective
0.62,0.0,0.3636,0.79,Distributed-Collective
0.52,0.5,0.3636,0.57,Hierarchical-Collective
0.62,0.0,0.3636,0.79,Distributed-Collective
0.52,1.0,0.3636,0.57,Hierarchical-Collective
0.62,0.5,0.3636,0.79,Distributed-Collective
0.51,0.0,0.5,0.61,Hierarchical-Individual
0.94,0.5,0.5,0.87,Hierarchical-Collective
0.5,0.5,0.5,0.62,Hierarchical-Individual
0.51,0.5,0.5,0.61,Hierarchical-Individual
0.94,1.0,0.5,0.87,Hierarchical-Collective
0.5,1.0,0.5,0.62,Hierarchical-Individual
0.51,0.5,0.5,0.61,Hierarchical-Individual
0.94,1.0,0.5,0.87,Hierarchical-Collective
0.5,1.0,0.5,0.62,Hierarchical-Individual
0.97,1.0,0.4091,0.5,Distributed-Collective
0.96,1.0,0.4091,0.76,Distributed-Collective
0.97,1.0,0.4091,0.5,Distributed-Collective
0.96,1.0,0.4091,0.76,Distributed-Collective
0.97,1.0,0.4091,0.5,Distributed-Collective
0.96,1.0,0.4091,0.76,Distributed-Collective
0.75,0.5,0.25,0.53,Distributed-Individual
0.67,0.5,0.25,0.96,Hierarchical-Individual
0.42,1.0,0.25,0.86,Distributed-Collective
0.86,1.0,0.25,0.6,Distributed-Collective
0.53,1.0,0.3182,0.5,Distributed-Collective
0.73,1.0,0.3182,0.52,Distributed-Collective
0.56,1.0,0.3182,0.76,Hierarchical-Individual
0.94,1.0,0.3182,0.8,Distributed-Individual
0.53,0.5,0.3182,0.5,Distributed-Collective
0.73,0.5,0.3182,0.52,Distributed-Collective
0.56,0.5,0.3182,0.76,Hierarchical-Individual
0.94,0.5,0.3182,0.8,Distributed-Individual
0.53,1.0,0.3182,0.5,Distributed-Collective
0.73,1.0,0.3182,0.52,Distributed-Collective
0.56,1.0,0.3182,0.76,Hierarchical-Individual
0.94,1.0,0.3182,0.8,Distributed-Individual
0.99,1.0,0.4545,0.88,Hierarchical-Collective
0.66,0.5,0.4545,0.94,Hierarchical-Collective
0.94,1.0,0.4545,0.66,Distributed-Individual
0.99,0.5,0.4545,0.88,Hierarchical-Collective
0.66,0.0,0.4545,0.94,Hierarchical-Collective
0.94,0.5,0.4545,0.66,Distributed-Individual
0.99,1.0,0.4545,0.88,Hierarchical-Collective
0.66,0.5,0.4545,0.94,Hierarchical-Collective
0.94,1.0,0.4545,0.66,Distributed-Individual
0.99,1.0,0.4545,0.88,Hierarchical-Collective
0.66,0.5,0.4545,0.94,Hierarchical-Collective
0.94,1.0,0.4545,0.66,Distributed-Individual
0.99,0.5,0.4545,0.88,Hierarchical-Collective
0.66,0.0,0.4545,0.94,Hierarchical-Collective
0.94,0.5,0.4545,0.66,Distributed-Individual
0.42,1.0,0.6591,0.84,Hierarchical-Individual
0.91,1.0,0.6591,0.65,Hierarchical-Collective
0.76,1.0,0.6591,0.71,Hierarchical-Collective
0.97,1.0,0.6591,0.75,Distributed-Individual
0.9,1.0,0.6591,0.71,Distributed-Individual
0.42,1.0,0.6591,0.84,Hierarchical-Individual
0.91,1.0,0.6591,0.65,Hierarchical-Collective
0.76,1.0,0.6591,0.71,Hierarchical-Collective
0.97,1.0,0.6591,0.75,Distributed-Individual
0.9,1.0,0.6591,0.71,Distributed-Individual
0.89,0.0,0.6364,0.58,Distributed-Collective
0.89,0.5,0.6364,0.58,Distributed-Collective
0.89,0.5,0.6364,0.58,Distributed-Collective
0.67,0.0,0.6136,0.89,Distributed-Individual
0.67,0.5,0.6136,0.89,Distributed-Individual
0.67,0.5,0.6136,0.89,Distributed-Individual
0.67,0.5,0.6136,0.89,Distributed-Individual
0.68,0.5,0.3409,0.59,Distributed-Collective
0.73,0.5,0.3409,0.62,Hierarchical-Collective
0.95,0.5,0.3409,0.8,Distributed-Collective
0.68,0.5,0.3409,0.59,Distributed-Collective
0.73,0.5,0.3409,0.62,Hierarchical-Collective
0.95,0.5,0.3409,0.8,Distributed-Collective
0.93,0.5,0.1591,0.84,Hierarchical-Individual
0.81,0.5,0.1591,0.96,Distributed-Individual
0.66,0.5,0.1591,0.54,Hierarchical-Individual
0.96,0.5,0.1591,0.8,Distributed-Individual
0.73,0.5,0.6364,0.69,Distributed-Individual
0.52,1.0,0.6364,0.93,Distributed-Collective
0.74,0.5,0.6364,0.56,Hierarchical-Individual
1.0,0.0,0.6818,1.0,Hierarchical-Collective
0.41,0.5,0.6818,0.52,Hierarchical-Individual
0.81,0.0,0.3864,0.92,Hierarchical-Collective
0.4,1.0,0.1136,0.92,Hierarchical-Individual
0.51,1.0,0.1136,0.88,Hierarchical-Individual
0.91,0.0,0.2955,0.95,Hierarchical-Collective
0.74,0.5,0.2955,0.72,Hierarchical-Collective
0.53,0.0,0.2955,0.5,Hierarchical-Individual
0.91,0.0,0.2955,0.95,Hierarchical-Collective
0.74,0.5,0.2955,0.72,Hierarchical-Collective
0.53,0.0,0.2955,0.5,Hierarchical-Individual
0.91,0.0,0.2955,0.95,Hierarchical-Collective
0.74,0.5,0.2955,0.72,Hierarchical-Collective
0.53,0.0,0.2955,0.5,Hierarchical-Individual
0.91,0.5,0.2955,0.95,Hierarchical-Collective
0.74,1.0,0.2955,0.72,Hierarchical-Collective
0.53,0.5,0.2955,0.5,Hierarchical-Individual
0.8,0.5,0.4318,0.71,Hierarchical-Collective
0.74,0.5,0.4318,0.64,Hierarchical-Individual
0.94,0.5,0.4318,0.53,Distributed-Individual
0.52,1.0,0.4318,0.66,Distributed-Collective
0.83,1.0,0.4318,0.91,Hierarchical-Individual
0.8,0.5,0.4318,0.71,Hierarchical-Collective
0.74,0.5,0.4318,0.64,Hierarchical-Individual
0.94,0.5,0.4318,0.53,Distributed-Individual
0.52,1.0,0.4318,0.66,Distributed-Collective
0.83,1.0,0.4318,0.91,Hierarchical-Individual
0.8,0.5,0.4318,0.71,Hierarchical-Collective
0.74,0.5,0.4318,0.64,Hierarchical-Individual
0.94,0.5,0.4318,0.53,Distributed-Individual
0.52,1.0,0.4318,0.66,Distributed-Collective
0.83,1.0,0.4318,0.91,Hierarchical-Individual
0.69,0.5,0.6591,0.77,Distributed-Individual
0.58,0.5,0.6591,0.52,Hierarchical-Individual
0.69,1.0,0.6591,0.77,Distributed-Individual
0.58,1.0,0.6591,0.52,Hierarchical-Individual
0.47,0.5,0.3864,0.99,Distributed-Collective
0.8,0.5,0.3864,0.78,Distributed-Individual
0.47,0.5,0.3864,0.99,Distributed-Collective
0.8,0.5,0.3864,0.78,Distributed-Individual
0.47,0.0,0.3864,0.99,Distributed-Collective
0.8,0.0,0.3864,0.78,Distributed-Individual
0.47,0.0,0.3864,0.99,Distributed-Collective
0.8,0.0,0.3864,0.78,Distributed-Individual
0.94,1.0,0.4318,0.79,Hierarchical-Collective
0.94,0.5,0.4318,0.79,Hierarchical-Collective
0.94,0.5,0.4318,0.79,Hierarchical-Collective
0.94,0.5,0.4318,0.79,Hierarchical-Collective
0.63,1.0,0.5227,0.86,Distributed-Collective
0.63,1.0,0.5227,0.86,Distributed-Collective
0.63,1.0,0.5227,0.86,Distributed-Collective
0.63,0.5,0.5227,0.86,Distributed-Collective
0.79,0.5,0.5682,0.97,Distributed-Individual
0.65,0.0,0.3409,0.58,Hierarchical-Collective
0.65,0.0,0.3409,0.58,Hierarchical-Collective
0.65,0.5,0.3409,0.58,Hierarchical-Collective
0.81,1.0,0.8182,0.5,Distributed-Collective
0.58,0.5,0.2045,0.83,Hierarchical-Individual
0.79,0.0,0.5682,0.52,Distributed-Collective
0.79,0.0,0.5682,0.75,Hierarchical-Collective
0.79,0.5,0.5682,0.52,Distributed-Collective
0.79,0.5,0.5682,0.75,Hierarchical-Collective
0.85,0.5,0.4091,0.71,Distributed-Collective
0.6,0.5,0.4091,0.74,Hierarchical-Collective
0.85,1.0,0.4091,0.71,Distributed-Collective
0.6,1.0,0.4091,0.74,Hierarchical-Collective
0.85,1.0,0.4091,0.71,Distributed-Collective
0.6,1.0,0.4091,0.74,Hierarchical-Collective
0.85,0.5,0.4091,0.71,Distributed-Collective
0.6,0.5,0.4091,0.74,Hierarchical-Collective
0.85,0.5,0.4091,0.71,Distributed-Collective
0.6,0.5,0.4091,0.74,Hierarchical-Collective
0.85,1.0,0.4091,0.71,Distributed-Collective
0.6,1.0,0.4091,0.74,Hierarchical-Collective
0.55,0.0,0.1818,0.89,Distributed-Collective
0.77,0.0,0.1818,0.64,Distributed-Collective
1.0,0.5,0.1818,0.84,Distributed-Individual
0.91,0.5,0.6136,0.82,Distributed-Collective
0.91,0.0,0.6136,0.82,Distributed-Collective
0.91,0.5,0.6136,0.82,Distributed-Collective
1.0,0.5,0.2273,0.9,Distributed-Individual
0.89,0.5,0.2273,0.73,Distributed-Individual
0.66,0.5,0.2273,0.93,Distributed-Individual
0.97,0.0,0.2273,0.69,Distributed-Individual
0.82,0.5,0.2273,0.85,Distributed-Individual
1.0,0.5,0.2273,0.9,Distributed-Individual
0.89,0.5,0.2273,0.73,Distributed-Individual
